"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 06 19:19:23 GMT 2023","Thu Apr 06 19:19:26 GMT 2023","3213","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - üres mezőkkel",""
"passed","Thu Apr 06 19:20:10 GMT 2023","Thu Apr 06 19:20:18 GMT 2023","8503","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","új adatbevitel - karakterbevitel nélkül",""
"passed","Thu Apr 06 19:19:44 GMT 2023","Thu Apr 06 19:19:50 GMT 2023","6392","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Kijelentkezés",""
"failed","Thu Apr 06 19:19:27 GMT 2023","Thu Apr 06 19:19:32 GMT 2023","4522","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - sikeresen + sorozatos adatbevitel listából",""
"passed","Thu Apr 06 19:19:33 GMT 2023","Thu Apr 06 19:19:35 GMT 2023","1217","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - üres mezőkkel",""
"passed","Thu Apr 06 19:19:19 GMT 2023","Thu Apr 06 19:19:21 GMT 2023","2097","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Sütik elfogadása",""
"passed","Thu Apr 06 19:20:43 GMT 2023","Thu Apr 06 19:20:57 GMT 2023","13748","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","meglévő adat törlése",""
"passed","Thu Apr 06 19:20:30 GMT 2023","Thu Apr 06 19:20:41 GMT 2023","11730","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","meglévő adat módosítása",""
"passed","Thu Apr 06 19:20:58 GMT 2023","Thu Apr 06 19:21:09 GMT 2023","11437","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok lementése felületről",""
"broken","Thu Apr 06 19:19:36 GMT 2023","Thu Apr 06 19:19:42 GMT 2023","6510","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - sikeresen",""
"passed","Thu Apr 06 19:21:11 GMT 2023","Thu Apr 06 19:21:22 GMT 2023","11426","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok listázása",""
"passed","Thu Apr 06 19:19:52 GMT 2023","Thu Apr 06 19:20:08 GMT 2023","16682","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","új adatbevitel - kommentként",""
"passed","Thu Apr 06 19:20:20 GMT 2023","Thu Apr 06 19:20:28 GMT 2023","8514","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","több oldalas lista bejárása",""
