"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 11 18:05:19 GMT 2023","Tue Apr 11 18:05:25 GMT 2023","6252","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - sikeresen",""
"passed","Tue Apr 11 18:05:02 GMT 2023","Tue Apr 11 18:05:07 GMT 2023","5107","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Sütik elfogadása",""
"broken","Tue Apr 11 18:05:57 GMT 2023","Tue Apr 11 18:06:02 GMT 2023","5323","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat módosítása",""
"broken","Tue Apr 11 18:06:04 GMT 2023","Tue Apr 11 18:06:08 GMT 2023","4241","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat törlése",""
"broken","Tue Apr 11 18:05:42 GMT 2023","Tue Apr 11 18:05:48 GMT 2023","6244","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - karakterbevitel nélkül",""
"broken","Tue Apr 11 18:05:13 GMT 2023","Tue Apr 11 18:05:15 GMT 2023","2063","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - sikeresen + sorozatos adatbevitel listából",""
"broken","Tue Apr 11 18:05:27 GMT 2023","Tue Apr 11 18:05:33 GMT 2023","6266","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Kijelentkezés",""
"passed","Tue Apr 11 18:05:16 GMT 2023","Tue Apr 11 18:05:18 GMT 2023","1169","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - üres mezőkkel",""
"passed","Tue Apr 11 18:05:09 GMT 2023","Tue Apr 11 18:05:12 GMT 2023","3163","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - üres mezőkkel",""
"passed","Tue Apr 11 18:05:49 GMT 2023","Tue Apr 11 18:05:56 GMT 2023","6248","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Több oldalas lista bejárása",""
"broken","Tue Apr 11 18:05:34 GMT 2023","Tue Apr 11 18:05:40 GMT 2023","6242","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - kommentként",""
"broken","Tue Apr 11 18:06:09 GMT 2023","Tue Apr 11 18:06:16 GMT 2023","6242","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok lementése felületről",""
"broken","Tue Apr 11 18:06:17 GMT 2023","Tue Apr 11 18:06:23 GMT 2023","6252","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok listázása",""
