"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 11 20:53:51 GMT 2023","Tue Apr 11 20:53:55 GMT 2023","3211","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - üres mezőkkel",""
"broken","Tue Apr 11 20:54:36 GMT 2023","Tue Apr 11 20:54:42 GMT 2023","5314","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat módosítása",""
"passed","Tue Apr 11 20:53:56 GMT 2023","Tue Apr 11 20:53:57 GMT 2023","1180","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - üres mezőkkel",""
"broken","Tue Apr 11 20:54:06 GMT 2023","Tue Apr 11 20:54:12 GMT 2023","6287","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Kijelentkezés",""
"broken","Tue Apr 11 20:54:56 GMT 2023","Tue Apr 11 20:55:02 GMT 2023","6296","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok listázása",""
"broken","Tue Apr 11 20:54:49 GMT 2023","Tue Apr 11 20:54:55 GMT 2023","6275","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok lementése felületről",""
"broken","Tue Apr 11 20:53:58 GMT 2023","Tue Apr 11 20:54:05 GMT 2023","6346","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - sikeresen",""
"passed","Tue Apr 11 20:53:45 GMT 2023","Tue Apr 11 20:53:50 GMT 2023","5213","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Sütik elfogadása",""
"broken","Tue Apr 11 20:54:21 GMT 2023","Tue Apr 11 20:54:28 GMT 2023","6267","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - karakterbevitel nélkül",""
"passed","Tue Apr 11 20:54:29 GMT 2023","Tue Apr 11 20:54:35 GMT 2023","6291","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Több oldalas lista bejárása",""
"broken","Tue Apr 11 20:54:43 GMT 2023","Tue Apr 11 20:54:47 GMT 2023","4279","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat törlése",""
"broken","Tue Apr 11 20:54:14 GMT 2023","Tue Apr 11 20:54:20 GMT 2023","6277","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - kommentként",""
"broken","Tue Apr 11 20:55:04 GMT 2023","Tue Apr 11 20:55:06 GMT 2023","2084","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - sikeresen + sorozatos adatbevitel listából",""
