"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 12 11:19:48 GMT 2023","Wed Apr 12 11:20:09 GMT 2023","20987","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - sikeresen + sorozatos adatbevitel listából",""
"passed","Wed Apr 12 11:19:45 GMT 2023","Wed Apr 12 11:19:46 GMT 2023","1163","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - üres mezőkkel",""
"passed","Wed Apr 12 11:21:04 GMT 2023","Wed Apr 12 11:21:15 GMT 2023","10367","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Több oldalas lista bejárása",""
"broken","Wed Apr 12 11:21:31 GMT 2023","Wed Apr 12 11:21:47 GMT 2023","16485","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat törlése",""
"passed","Wed Apr 12 11:19:34 GMT 2023","Wed Apr 12 11:19:40 GMT 2023","5158","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Sütik elfogadása",""
"passed","Wed Apr 12 11:21:49 GMT 2023","Wed Apr 12 11:22:02 GMT 2023","13327","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok lementése felületről",""
"passed","Wed Apr 12 11:20:17 GMT 2023","Wed Apr 12 11:20:31 GMT 2023","13332","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Kijelentkezés",""
"passed","Wed Apr 12 11:20:52 GMT 2023","Wed Apr 12 11:21:03 GMT 2023","11380","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - karakterbevitel nélkül",""
"passed","Wed Apr 12 11:22:03 GMT 2023","Wed Apr 12 11:22:16 GMT 2023","13326","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok listázása",""
"passed","Wed Apr 12 11:20:10 GMT 2023","Wed Apr 12 11:20:16 GMT 2023","6254","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - sikeresen",""
"passed","Wed Apr 12 11:20:32 GMT 2023","Wed Apr 12 11:20:50 GMT 2023","18498","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - kommentként",""
"passed","Wed Apr 12 11:19:41 GMT 2023","Wed Apr 12 11:19:44 GMT 2023","3187","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - üres mezőkkel",""
"passed","Wed Apr 12 11:21:16 GMT 2023","Wed Apr 12 11:21:29 GMT 2023","13534","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat módosítása",""
