"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 12 09:26:10 GMT 2023","Wed Apr 12 09:26:18 GMT 2023","8263","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Több oldalas lista bejárása",""
"broken","Wed Apr 12 09:25:51 GMT 2023","Wed Apr 12 09:25:59 GMT 2023","8262","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - kommentként",""
"broken","Wed Apr 12 09:26:20 GMT 2023","Wed Apr 12 09:26:27 GMT 2023","7335","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat módosítása",""
"broken","Wed Apr 12 09:26:28 GMT 2023","Wed Apr 12 09:26:35 GMT 2023","6251","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat törlése",""
"broken","Wed Apr 12 09:26:01 GMT 2023","Wed Apr 12 09:26:09 GMT 2023","8263","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - karakterbevitel nélkül",""
"passed","Wed Apr 12 09:25:24 GMT 2023","Wed Apr 12 09:25:28 GMT 2023","3210","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - üres mezőkkel",""
"broken","Wed Apr 12 09:26:36 GMT 2023","Wed Apr 12 09:26:44 GMT 2023","8261","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok lementése felületről",""
"broken","Wed Apr 12 09:25:41 GMT 2023","Wed Apr 12 09:25:50 GMT 2023","8262","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Kijelentkezés",""
"passed","Wed Apr 12 09:25:29 GMT 2023","Wed Apr 12 09:25:30 GMT 2023","1155","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - üres mezőkkel",""
"passed","Wed Apr 12 09:25:18 GMT 2023","Wed Apr 12 09:25:23 GMT 2023","5274","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Sütik elfogadása",""
"passed","Wed Apr 12 09:26:55 GMT 2023","Wed Apr 12 09:27:16 GMT 2023","21054","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - sikeresen + sorozatos adatbevitel listából",""
"broken","Wed Apr 12 09:26:46 GMT 2023","Wed Apr 12 09:26:54 GMT 2023","8259","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok listázása",""
"broken","Wed Apr 12 09:25:32 GMT 2023","Wed Apr 12 09:25:40 GMT 2023","8390","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - sikeresen",""
