"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Apr 12 09:42:29 GMT 2023","Wed Apr 12 09:42:37 GMT 2023","8315","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - karakterbevitel nélkül",""
"broken","Wed Apr 12 09:43:14 GMT 2023","Wed Apr 12 09:43:22 GMT 2023","8331","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok listázása",""
"passed","Wed Apr 12 09:42:38 GMT 2023","Wed Apr 12 09:42:47 GMT 2023","8313","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Több oldalas lista bejárása",""
"broken","Wed Apr 12 09:42:19 GMT 2023","Wed Apr 12 09:42:27 GMT 2023","8301","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - kommentként",""
"broken","Wed Apr 12 09:43:04 GMT 2023","Wed Apr 12 09:43:13 GMT 2023","8337","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok lementése felületről",""
"passed","Wed Apr 12 09:43:24 GMT 2023","Wed Apr 12 09:43:45 GMT 2023","21135","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - sikeresen + sorozatos adatbevitel listából",""
"passed","Wed Apr 12 09:41:57 GMT 2023","Wed Apr 12 09:41:58 GMT 2023","1204","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - üres mezőkkel",""
"broken","Wed Apr 12 09:42:09 GMT 2023","Wed Apr 12 09:42:18 GMT 2023","8313","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Kijelentkezés",""
"broken","Wed Apr 12 09:42:57 GMT 2023","Wed Apr 12 09:43:03 GMT 2023","6322","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat törlése",""
"broken","Wed Apr 12 09:42:00 GMT 2023","Wed Apr 12 09:42:08 GMT 2023","8331","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - sikeresen",""
"broken","Wed Apr 12 09:42:48 GMT 2023","Wed Apr 12 09:42:55 GMT 2023","7365","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat módosítása",""
"passed","Wed Apr 12 09:41:46 GMT 2023","Wed Apr 12 09:41:51 GMT 2023","5126","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Sütik elfogadása",""
"passed","Wed Apr 12 09:41:52 GMT 2023","Wed Apr 12 09:41:56 GMT 2023","3203","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - üres mezőkkel",""
