"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 06 21:37:56 GMT 2023","Thu Apr 06 21:38:07 GMT 2023","11415","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok lementése felületről",""
"passed","Thu Apr 06 21:35:58 GMT 2023","Thu Apr 06 21:36:01 GMT 2023","3202","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - üres mezőkkel",""
"passed","Thu Apr 06 21:36:49 GMT 2023","Thu Apr 06 21:37:06 GMT 2023","16731","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","új adatbevitel - kommentként",""
"broken","Thu Apr 06 21:36:15 GMT 2023","Thu Apr 06 21:36:40 GMT 2023","24563","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - sikeresen",""
"passed","Thu Apr 06 21:38:09 GMT 2023","Thu Apr 06 21:38:20 GMT 2023","11407","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok listázása",""
"passed","Thu Apr 06 21:37:08 GMT 2023","Thu Apr 06 21:37:16 GMT 2023","8513","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","új adatbevitel - karakterbevitel nélkül",""
"passed","Thu Apr 06 21:36:42 GMT 2023","Thu Apr 06 21:36:48 GMT 2023","6344","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Kijelentkezés",""
"passed","Thu Apr 06 21:36:13 GMT 2023","Thu Apr 06 21:36:14 GMT 2023","1223","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - üres mezőkkel",""
"passed","Thu Apr 06 21:36:03 GMT 2023","Thu Apr 06 21:36:11 GMT 2023","8718","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - sikeresen + sorozatos adatbevitel listából",""
"passed","Thu Apr 06 21:37:18 GMT 2023","Thu Apr 06 21:37:26 GMT 2023","8489","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","több oldalas lista bejárása",""
"passed","Thu Apr 06 21:37:27 GMT 2023","Thu Apr 06 21:37:39 GMT 2023","11704","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","meglévő adat módosítása",""
"passed","Thu Apr 06 21:37:40 GMT 2023","Thu Apr 06 21:37:54 GMT 2023","13768","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","meglévő adat törlése",""
"passed","Thu Apr 06 21:35:55 GMT 2023","Thu Apr 06 21:35:57 GMT 2023","2116","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Sütik elfogadása",""
