"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 11 17:57:51 GMT 2023","Tue Apr 11 17:57:57 GMT 2023","6335","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - karakterbevitel nélkül",""
"broken","Tue Apr 11 17:58:06 GMT 2023","Tue Apr 11 17:58:12 GMT 2023","5391","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat módosítása",""
"broken","Tue Apr 11 17:57:21 GMT 2023","Tue Apr 11 17:57:24 GMT 2023","2080","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - sikeresen + sorozatos adatbevitel listából",""
"broken","Tue Apr 11 17:58:13 GMT 2023","Tue Apr 11 17:58:18 GMT 2023","4326","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat törlése",""
"passed","Tue Apr 11 17:57:17 GMT 2023","Tue Apr 11 17:57:20 GMT 2023","3201","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - üres mezőkkel",""
"broken","Tue Apr 11 17:58:19 GMT 2023","Tue Apr 11 17:58:26 GMT 2023","6316","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok lementése felületről",""
"broken","Tue Apr 11 17:57:43 GMT 2023","Tue Apr 11 17:57:49 GMT 2023","6329","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - kommentként",""
"broken","Tue Apr 11 17:57:28 GMT 2023","Tue Apr 11 17:57:34 GMT 2023","6332","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - sikeresen",""
"passed","Tue Apr 11 17:57:59 GMT 2023","Tue Apr 11 17:58:05 GMT 2023","6347","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Több oldalas lista bejárása",""
"broken","Tue Apr 11 17:58:27 GMT 2023","Tue Apr 11 17:58:33 GMT 2023","6331","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok listázása",""
"passed","Tue Apr 11 17:57:10 GMT 2023","Tue Apr 11 17:57:15 GMT 2023","5153","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Sütik elfogadása",""
"passed","Tue Apr 11 17:57:25 GMT 2023","Tue Apr 11 17:57:26 GMT 2023","1217","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - üres mezőkkel",""
"broken","Tue Apr 11 17:57:35 GMT 2023","Tue Apr 11 17:57:42 GMT 2023","6319","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Kijelentkezés",""
