"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 12 11:00:11 GMT 2023","Wed Apr 12 11:00:12 GMT 2023","1169","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - üres mezőkkel",""
"passed","Wed Apr 12 11:00:43 GMT 2023","Wed Apr 12 11:00:57 GMT 2023","13342","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Kijelentkezés",""
"passed","Wed Apr 12 11:02:15 GMT 2023","Wed Apr 12 11:02:28 GMT 2023","13337","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok lementése felületről",""
"passed","Wed Apr 12 11:01:31 GMT 2023","Wed Apr 12 11:01:41 GMT 2023","10374","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Több oldalas lista bejárása",""
"passed","Wed Apr 12 11:00:36 GMT 2023","Wed Apr 12 11:00:42 GMT 2023","6271","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - sikeresen",""
"passed","Wed Apr 12 11:02:29 GMT 2023","Wed Apr 12 11:02:43 GMT 2023","13330","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok listázása",""
"passed","Wed Apr 12 11:00:58 GMT 2023","Wed Apr 12 11:01:17 GMT 2023","18504","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - kommentként",""
"broken","Wed Apr 12 11:01:57 GMT 2023","Wed Apr 12 11:02:13 GMT 2023","16507","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat törlése",""
"passed","Wed Apr 12 11:00:07 GMT 2023","Wed Apr 12 11:00:10 GMT 2023","3259","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - üres mezőkkel",""
"passed","Wed Apr 12 11:00:14 GMT 2023","Wed Apr 12 11:00:35 GMT 2023","21157","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - sikeresen + sorozatos adatbevitel listából",""
"passed","Wed Apr 12 11:01:42 GMT 2023","Wed Apr 12 11:01:56 GMT 2023","13544","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat módosítása",""
"passed","Wed Apr 12 11:00:00 GMT 2023","Wed Apr 12 11:00:05 GMT 2023","5341","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Sütik elfogadása",""
"passed","Wed Apr 12 11:01:18 GMT 2023","Wed Apr 12 11:01:29 GMT 2023","11372","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - karakterbevitel nélkül",""
