"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 06 19:40:22 GMT 2023","Thu Apr 06 19:40:29 GMT 2023","6399","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Kijelentkezés",""
"passed","Thu Apr 06 19:41:49 GMT 2023","Thu Apr 06 19:42:00 GMT 2023","11433","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok listázása",""
"passed","Thu Apr 06 19:40:10 GMT 2023","Thu Apr 06 19:40:11 GMT 2023","1208","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - üres mezőkkel",""
"passed","Thu Apr 06 19:39:53 GMT 2023","Thu Apr 06 19:39:55 GMT 2023","2200","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Sütik elfogadása",""
"passed","Thu Apr 06 19:41:36 GMT 2023","Thu Apr 06 19:41:48 GMT 2023","11414","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok lementése felületről",""
"passed","Thu Apr 06 19:41:21 GMT 2023","Thu Apr 06 19:41:35 GMT 2023","13775","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","meglévő adat törlése",""
"passed","Thu Apr 06 19:39:57 GMT 2023","Thu Apr 06 19:40:00 GMT 2023","3243","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - üres mezőkkel",""
"passed","Thu Apr 06 19:40:48 GMT 2023","Thu Apr 06 19:40:57 GMT 2023","8511","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","új adatbevitel - karakterbevitel nélkül",""
"passed","Thu Apr 06 19:41:08 GMT 2023","Thu Apr 06 19:41:20 GMT 2023","11717","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","meglévő adat módosítása",""
"broken","Thu Apr 06 19:40:12 GMT 2023","Thu Apr 06 19:40:21 GMT 2023","8495","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - sikeresen",""
"passed","Thu Apr 06 19:40:58 GMT 2023","Thu Apr 06 19:41:06 GMT 2023","8479","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","több oldalas lista bejárása",""
"passed","Thu Apr 06 19:40:02 GMT 2023","Thu Apr 06 19:40:08 GMT 2023","6691","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - sikeresen + sorozatos adatbevitel listából",""
"passed","Thu Apr 06 19:40:30 GMT 2023","Thu Apr 06 19:40:47 GMT 2023","16682","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","új adatbevitel - kommentként",""
