"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Apr 06 22:10:50 GMT 2023","Thu Apr 06 22:11:18 GMT 2023","28452","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - sikeresen",""
"passed","Thu Apr 06 22:10:30 GMT 2023","Thu Apr 06 22:10:32 GMT 2023","2098","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Sütik elfogadása",""
"passed","Thu Apr 06 22:11:55 GMT 2023","Thu Apr 06 22:12:04 GMT 2023","8446","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","több oldalas lista bejárása",""
"passed","Thu Apr 06 22:10:47 GMT 2023","Thu Apr 06 22:10:49 GMT 2023","1193","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - üres mezőkkel",""
"passed","Thu Apr 06 22:10:33 GMT 2023","Thu Apr 06 22:10:36 GMT 2023","3205","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - üres mezőkkel",""
"passed","Thu Apr 06 22:11:45 GMT 2023","Thu Apr 06 22:11:54 GMT 2023","8495","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","új adatbevitel - karakterbevitel nélkül",""
"passed","Thu Apr 06 22:12:05 GMT 2023","Thu Apr 06 22:12:17 GMT 2023","11648","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","meglévő adat módosítása",""
"passed","Thu Apr 06 22:12:46 GMT 2023","Thu Apr 06 22:12:57 GMT 2023","11396","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok listázása",""
"passed","Thu Apr 06 22:11:20 GMT 2023","Thu Apr 06 22:11:26 GMT 2023","6324","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Kijelentkezés",""
"passed","Thu Apr 06 22:11:27 GMT 2023","Thu Apr 06 22:11:44 GMT 2023","16640","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","új adatbevitel - kommentként",""
"passed","Thu Apr 06 22:12:33 GMT 2023","Thu Apr 06 22:12:44 GMT 2023","11390","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok lementése felületről",""
"passed","Thu Apr 06 22:12:18 GMT 2023","Thu Apr 06 22:12:32 GMT 2023","13716","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","meglévő adat törlése",""
"passed","Thu Apr 06 22:10:38 GMT 2023","Thu Apr 06 22:10:46 GMT 2023","8481","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - sikeresen + sorozatos adatbevitel listából",""
