"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 11 17:41:32 GMT 2023","Tue Apr 11 17:41:38 GMT 2023","6299","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - karakterbevitel nélkül",""
"broken","Tue Apr 11 17:41:47 GMT 2023","Tue Apr 11 17:41:53 GMT 2023","5344","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat módosítása",""
"passed","Tue Apr 11 17:41:07 GMT 2023","Tue Apr 11 17:41:08 GMT 2023","1169","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - üres mezőkkel",""
"broken","Tue Apr 11 17:41:17 GMT 2023","Tue Apr 11 17:41:23 GMT 2023","6266","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Kijelentkezés",""
"passed","Tue Apr 11 17:40:59 GMT 2023","Tue Apr 11 17:41:02 GMT 2023","3167","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - üres mezőkkel",""
"broken","Tue Apr 11 17:41:54 GMT 2023","Tue Apr 11 17:41:58 GMT 2023","4265","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Meglévő adat törlése",""
"broken","Tue Apr 11 17:41:25 GMT 2023","Tue Apr 11 17:41:31 GMT 2023","6260","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Új adatbevitel - kommentként",""
"broken","Tue Apr 11 17:42:07 GMT 2023","Tue Apr 11 17:42:13 GMT 2023","6263","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok listázása",""
"broken","Tue Apr 11 17:41:09 GMT 2023","Tue Apr 11 17:41:16 GMT 2023","6292","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Bejelentkezés - sikeresen",""
"passed","Tue Apr 11 17:40:53 GMT 2023","Tue Apr 11 17:40:58 GMT 2023","5148","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Sütik elfogadása",""
"broken","Tue Apr 11 17:41:59 GMT 2023","Tue Apr 11 17:42:06 GMT 2023","6272","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Adatok lementése felületről",""
"broken","Tue Apr 11 17:41:04 GMT 2023","Tue Apr 11 17:41:06 GMT 2023","2070","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Regisztráció - sikeresen + sorozatos adatbevitel listából",""
"passed","Tue Apr 11 17:41:40 GMT 2023","Tue Apr 11 17:41:46 GMT 2023","6275","Vizsgaremek_POM","test_main_conduit","Test_Main_Conduit","","","Több oldalas lista bejárása",""
